DATE,05/26/24 18:36:51,CO,1159.78,SO2,71.18,NO2,30.82,O3,38.55,CO2,536.50,T,25.40,RH,56.30,PM1.0,31.74,PM2.5,52.27,PM10,67.51,WD,0.00,WS,0.00,BATT,4.16,CHRG,718.51,RUN,127.27,SD,1,RAW,-41,802,16,98,0,-11,4,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,175362617Z
DATE,05/26/24 18:37:01,CO,1150.55,SO2,71.57,NO2,29.52,O3,43.62,CO2,543.12,T,25.40,RH,56.38,PM1.0,31.45,PM2.5,51.86,PM10,66.76,WD,0.00,WS,0.00,BATT,4.16,CHRG,757.17,RUN,172.38,SD,1,RAW,-39,801,14,95,0,-10,6,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1484116444Z
DATE,05/26/24 18:37:13,CO,1159.46,SO2,71.06,NO2,30.98,O3,33.11,CO2,538.78,T,25.40,RH,56.39,PM1.0,31.14,PM2.5,50.78,PM10,64.17,WD,0.00,WS,0.00,BATT,4.15,CHRG,726.56,RUN,112.77,SD,1,RAW,-42,800,15,95,0,-11,2,-23,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1563425811Z
DATE,05/26/24 18:37:19,CO,1138.07,SO2,65.34,NO2,31.23,O3,27.53,CO2,535.89,T,25.35,RH,56.35,PM1.0,31.06,PM2.5,49.65,PM10,61.69,WD,0.00,WS,0.00,BATT,4.16,CHRG,739.45,RUN,165.93,SD,1,RAW,-35,803,20,97,0,-11,0,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1848909717Z
DATE,05/26/24 18:37:31,CO,1142.88,SO2,70.29,NO2,29.10,O3,34.54,CO2,534.97,T,25.31,RH,56.41,PM1.0,31.83,PM2.5,50.45,PM10,61.81,WD,0.00,WS,0.00,BATT,4.17,CHRG,705.62,RUN,74.11,SD,1,RAW,-35,806,13,91,-1,-10,1,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2108507262Z
DATE,05/26/24 18:37:43,CO,1159.81,SO2,73.73,NO2,30.88,O3,33.09,CO2,539.49,T,25.30,RH,56.40,PM1.0,31.80,PM2.5,50.91,PM10,63.06,WD,0.00,WS,0.00,BATT,4.16,CHRG,695.95,RUN,69.27,SD,1,RAW,-39,809,15,100,0,-11,1,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,3095153092Z
DATE,05/26/24 18:37:49,CO,1157.90,SO2,76.53,NO2,33.69,O3,33.08,CO2,543.75,T,25.30,RH,56.40,PM1.0,31.80,PM2.5,51.15,PM10,64.22,WD,0.00,WS,0.00,BATT,4.17,CHRG,697.56,RUN,74.11,SD,1,RAW,-38,810,13,99,0,-13,2,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,632575576Z
DATE,05/26/24 18:38:01,CO,1162.28,SO2,72.96,NO2,31.49,O3,36.41,CO2,544.94,T,25.30,RH,56.48,PM1.0,31.94,PM2.5,50.16,PM10,62.46,WD,0.00,WS,0.00,BATT,4.16,CHRG,726.56,RUN,161.10,SD,1,RAW,-39,811,17,101,0,-11,3,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2617744083Z
DATE,05/26/24 18:38:12,CO,1154.49,SO2,68.75,NO2,29.16,O3,41.56,CO2,537.23,T,25.30,RH,56.49,PM1.0,31.84,PM2.5,49.27,PM10,60.92,WD,0.00,WS,0.00,BATT,4.16,CHRG,745.89,RUN,169.15,SD,1,RAW,-40,801,19,99,0,-10,4,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,3373356616Z
DATE,05/26/24 18:38:24,CO,1157.05,SO2,65.75,NO2,30.72,O3,38.63,CO2,532.06,T,25.30,RH,56.50,PM1.0,31.69,PM2.5,50.41,PM10,63.11,WD,0.00,WS,0.00,BATT,4.17,CHRG,718.51,RUN,112.77,SD,1,RAW,-39,806,18,94,0,-11,3,-27,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2516199855Z
DATE,05/26/24 18:38:30,CO,1162.20,SO2,67.49,NO2,31.45,O3,34.86,CO2,530.03,T,25.30,RH,56.50,PM1.0,31.74,PM2.5,50.47,PM10,63.31,WD,0.00,WS,0.00,BATT,4.16,CHRG,720.12,RUN,117.60,SD,1,RAW,-40,807,17,95,0,-11,1,-27,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1635705524Z
DATE,05/26/24 18:38:41,CO,1147.66,SO2,68.33,NO2,33.81,O3,32.18,CO2,533.01,T,25.30,RH,56.50,PM1.0,31.73,PM2.5,49.93,PM10,62.69,WD,0.00,WS,0.00,BATT,4.16,CHRG,694.34,RUN,74.11,SD,1,RAW,-38,801,16,94,-1,-13,2,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,3647786616Z
DATE,05/26/24 18:38:53,CO,1125.33,SO2,61.92,NO2,32.78,O3,29.34,CO2,530.00,T,25.30,RH,56.50,PM1.0,31.41,PM2.5,49.50,PM10,62.32,WD,0.00,WS,0.00,BATT,4.15,CHRG,771.67,RUN,214.26,SD,1,RAW,-34,796,18,89,0,-12,1,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2577224600Z
DATE,05/26/24 18:38:58,CO,1128.50,SO2,67.54,NO2,32.48,O3,32.92,CO2,533.50,T,25.30,RH,56.50,PM1.0,30.76,PM2.5,50.29,PM10,63.44,WD,0.00,WS,0.00,BATT,4.16,CHRG,689.51,RUN,127.27,SD,1,RAW,-35,796,16,92,0,-12,1,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,53044146Z
DATE,05/26/24 18:39:24,CO,1136.07,SO2,70.49,NO2,30.83,O3,28.01,CO2,531.38,T,25.30,RH,56.50,PM1.0,30.27,PM2.5,50.16,PM10,63.18,WD,0.00,WS,0.00,BATT,4.13,CHRG,813.55,RUN,298.04,SD,1,RAW,-38,793,15,95,0,-11,0,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1824221589Z
DATE,05/26/24 18:39:24,CO,1136.07,SO2,70.49,NO2,30.83,O3,28.01,CO2,531.38,T,25.30,RH,56.50,PM1.0,30.27,PM2.5,50.16,PM10,63.18,WD,0.00,WS,0.00,BATT,4.13,CHRG,813.55,RUN,298.04,SD,1,RAW,-38,793,15,95,0,-11,0,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1824221589Z
DATE,05/26/24 18:39:34,CO,1121.73,SO2,73.32,NO2,25.94,O3,36.62,CO2,525.84,T,25.30,RH,56.50,PM1.0,30.76,PM2.5,50.92,PM10,63.87,WD,0.00,WS,0.00,BATT,4.16,CHRG,721.73,RUN,125.66,SD,1,RAW,-34,792,15,99,0,-7,2,-23,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,752414556Z
DATE,05/26/24 18:39:40,CO,1130.39,SO2,70.90,NO2,29.78,O3,33.96,CO2,525.42,T,25.30,RH,56.50,PM1.0,30.76,PM2.5,50.27,PM10,63.42,WD,0.00,WS,0.00,BATT,4.16,CHRG,753.95,RUN,178.82,SD,1,RAW,-36,794,16,97,0,-10,3,-22,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1576100775Z
DATE,05/26/24 18:39:51,CO,1133.72,SO2,68.90,NO2,32.84,O3,33.03,CO2,525.86,T,25.30,RH,56.55,PM1.0,30.18,PM2.5,49.72,PM10,62.24,WD,0.00,WS,0.00,BATT,4.16,CHRG,716.89,RUN,115.99,SD,1,RAW,-38,790,17,97,0,-12,3,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2984716656Z
DATE,05/26/24 18:40:02,CO,1143.14,SO2,68.97,NO2,29.85,O3,35.81,CO2,526.71,T,25.30,RH,56.59,PM1.0,30.98,PM2.5,50.13,PM10,63.46,WD,0.00,WS,0.00,BATT,4.16,CHRG,712.06,RUN,115.99,SD,1,RAW,-41,789,16,94,0,-10,4,-22,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,4048863871Z
DATE,05/26/24 18:40:14,CO,1154.74,SO2,67.93,NO2,30.00,O3,40.45,CO2,532.43,T,25.30,RH,56.60,PM1.0,31.58,PM2.5,51.64,PM10,65.13,WD,0.00,WS,0.00,BATT,4.16,CHRG,689.51,RUN,75.72,SD,1,RAW,-46,782,14,89,0,-10,4,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,296527678Z
DATE,05/26/24 18:40:19,CO,1122.40,SO2,50.71,NO2,30.74,O3,38.74,CO2,531.71,T,25.25,RH,56.60,PM1.0,31.08,PM2.5,50.51,PM10,63.78,WD,0.00,WS,0.00,BATT,4.16,CHRG,694.34,RUN,72.49,SD,1,RAW,-37,782,28,90,0,-11,3,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,3765589476Z
DATE,05/26/24 18:40:30,CO,1123.59,SO2,60.61,NO2,33.98,O3,32.23,CO2,535.68,T,25.21,RH,56.60,PM1.0,30.98,PM2.5,49.41,PM10,64.82,WD,0.00,WS,0.00,BATT,4.15,CHRG,707.23,RUN,103.10,SD,1,RAW,-39,776,24,97,0,-13,3,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,3606417342Z
DATE,05/26/24 18:40:42,CO,1132.02,SO2,66.27,NO2,29.25,O3,40.58,CO2,528.92,T,25.20,RH,56.60,PM1.0,30.99,PM2.5,49.05,PM10,66.39,WD,0.00,WS,0.00,BATT,4.16,CHRG,713.67,RUN,122.44,SD,1,RAW,-41,776,18,94,0,-10,3,-27,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1374136249Z
DATE,05/26/24 18:40:54,CO,1149.09,SO2,70.91,NO2,28.59,O3,42.80,CO2,526.73,T,25.20,RH,56.60,PM1.0,31.30,PM2.5,49.62,PM10,67.20,WD,0.00,WS,0.00,BATT,4.17,CHRG,712.06,RUN,107.94,SD,1,RAW,-47,774,14,93,0,-9,4,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,296390405Z
DATE,05/26/24 18:40:59,CO,1131.59,SO2,69.52,NO2,27.53,O3,40.67,CO2,525.86,T,25.20,RH,56.60,PM1.0,31.04,PM2.5,49.63,PM10,66.58,WD,0.00,WS,0.00,BATT,4.17,CHRG,697.56,RUN,86.99,SD,1,RAW,-43,770,16,95,0,-8,3,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2942663542Z
DATE,05/26/24 18:41:10,CO,1119.66,SO2,69.90,NO2,35.87,O3,30.67,CO2,522.72,T,25.20,RH,56.60,PM1.0,30.69,PM2.5,50.12,PM10,65.29,WD,0.00,WS,0.00,BATT,4.16,CHRG,716.89,RUN,109.55,SD,1,RAW,-40,771,14,93,0,-14,1,-28,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2007055805Z
DATE,05/26/24 18:41:22,CO,1109.25,SO2,76.12,NO2,31.69,O3,35.30,CO2,534.43,T,25.20,RH,56.60,PM1.0,30.89,PM2.5,50.22,PM10,63.36,WD,0.00,WS,0.00,BATT,4.16,CHRG,731.39,RUN,143.38,SD,1,RAW,-39,765,9,91,0,-11,1,-27,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,3262041502Z
DATE,05/26/24 18:41:33,CO,1118.12,SO2,69.38,NO2,30.28,O3,40.94,CO2,537.11,T,25.20,RH,56.68,PM1.0,30.95,PM2.5,50.10,PM10,62.58,WD,0.00,WS,0.00,BATT,4.15,CHRG,789.39,RUN,248.09,SD,1,RAW,-41,766,18,98,0,-10,4,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2715522086Z
DATE,05/26/24 18:41:43,CO,1120.85,SO2,75.10,NO2,27.96,O3,37.68,CO2,537.28,T,25.20,RH,56.69,PM1.0,31.03,PM2.5,49.33,PM10,62.88,WD,0.00,WS,0.00,BATT,4.16,CHRG,689.51,RUN,77.33,SD,1,RAW,-43,761,10,92,0,-9,2,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2643553589Z
DATE,05/26/24 18:41:54,CO,1118.44,SO2,68.48,NO2,30.78,O3,34.31,CO2,539.82,T,25.20,RH,56.70,PM1.0,31.01,PM2.5,48.19,PM10,62.19,WD,0.00,WS,0.00,BATT,4.17,CHRG,708.84,RUN,114.38,SD,1,RAW,-45,754,17,95,0,-11,1,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,3416061698Z
DATE,05/26/24 18:42:00,CO,1119.38,SO2,70.00,NO2,30.78,O3,33.24,CO2,539.91,T,25.20,RH,56.70,PM1.0,31.10,PM2.5,49.90,PM10,62.20,WD,0.00,WS,0.00,BATT,4.16,CHRG,718.51,RUN,115.99,SD,1,RAW,-43,760,15,93,0,-11,1,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,731776686Z
DATE,05/26/24 18:42:11,CO,1101.12,SO2,67.37,NO2,32.56,O3,30.80,CO2,523.73,T,25.20,RH,56.75,PM1.0,31.10,PM2.5,50.03,PM10,62.04,WD,0.00,WS,0.00,BATT,4.16,CHRG,691.12,RUN,83.77,SD,1,RAW,-38,760,14,88,0,-12,1,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2175982452Z
DATE,05/26/24 18:42:22,CO,1096.11,SO2,66.70,NO2,31.75,O3,33.10,CO2,516.93,T,25.20,RH,56.79,PM1.0,29.92,PM2.5,49.28,PM10,63.84,WD,0.00,WS,0.00,BATT,4.15,CHRG,768.45,RUN,220.71,SD,1,RAW,-35,765,16,90,0,-11,1,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,4142473122Z
DATE,05/26/24 18:42:33,CO,1107.48,SO2,70.85,NO2,32.63,O3,35.72,CO2,512.98,T,25.13,RH,56.80,PM1.0,30.29,PM2.5,49.15,PM10,64.82,WD,0.00,WS,0.00,BATT,4.16,CHRG,758.78,RUN,180.43,SD,1,RAW,-39,762,12,90,0,-12,3,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1444210109Z
DATE,05/26/24 18:42:39,CO,1113.54,SO2,72.41,NO2,33.14,O3,34.16,CO2,507.99,T,25.11,RH,56.80,PM1.0,30.58,PM2.5,48.83,PM10,63.69,WD,0.00,WS,0.00,BATT,4.16,CHRG,739.45,RUN,151.43,SD,1,RAW,-40,763,11,90,0,-12,3,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,209541336Z
DATE,05/26/24 18:42:51,CO,1103.87,SO2,71.91,NO2,28.14,O3,39.66,CO2,514.50,T,25.10,RH,56.80,PM1.0,30.75,PM2.5,49.77,PM10,63.77,WD,0.00,WS,0.00,BATT,4.16,CHRG,720.12,RUN,130.49,SD,1,RAW,-40,756,11,89,0,-9,3,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2757965640Z
DATE,05/26/24 18:43:01,CO,1094.32,SO2,70.34,NO2,25.46,O3,43.34,CO2,520.87,T,25.10,RH,56.80,PM1.0,30.85,PM2.5,49.39,PM10,62.28,WD,0.00,WS,0.00,BATT,4.16,CHRG,710.45,RUN,107.94,SD,1,RAW,-41,745,10,86,-1,-7,3,-26,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,727970361Z
DATE,05/26/24 18:43:13,CO,1097.95,SO2,70.87,NO2,25.50,O3,41.47,CO2,533.97,T,25.10,RH,56.80,PM1.0,30.88,PM2.5,49.75,PM10,62.58,WD,0.00,WS,0.00,BATT,4.17,CHRG,683.06,RUN,83.77,SD,1,RAW,-42,744,13,91,0,-7,3,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,3974391570Z
DATE,05/26/24 18:43:25,CO,1110.05,SO2,75.43,NO2,27.31,O3,34.17,CO2,530.74,T,25.10,RH,56.80,PM1.0,30.65,PM2.5,49.22,PM10,62.24,WD,0.00,WS,0.00,BATT,4.16,CHRG,684.67,RUN,69.27,SD,1,RAW,-47,739,11,95,0,-8,1,-23,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2605061269Z
DATE,05/26/24 18:43:30,CO,1114.98,SO2,71.34,NO2,29.04,O3,30.47,CO2,525.87,T,25.10,RH,56.80,PM1.0,31.33,PM2.5,50.84,PM10,64.04,WD,0.00,WS,0.00,BATT,4.16,CHRG,733.00,RUN,156.27,SD,1,RAW,-47,744,14,95,0,-9,0,-23,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,3254373266Z
DATE,05/26/24 18:43:41,CO,1104.68,SO2,72.75,NO2,30.88,O3,32.52,CO2,523.97,T,25.10,RH,56.80,PM1.0,31.17,PM2.5,50.55,PM10,63.41,WD,0.00,WS,0.00,BATT,4.15,CHRG,747.50,RUN,146.60,SD,1,RAW,-45,740,14,95,0,-11,2,-23,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,53579735Z
DATE,05/26/24 18:43:53,CO,1100.48,SO2,62.25,NO2,30.09,O3,32.68,CO2,532.49,T,25.10,RH,56.80,PM1.0,30.64,PM2.5,49.88,PM10,62.28,WD,0.00,WS,0.00,BATT,4.16,CHRG,689.51,RUN,69.27,SD,1,RAW,-46,733,18,89,-1,-11,2,-23,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,783907852Z
DATE,05/26/24 18:44:04,CO,1101.77,SO2,66.38,NO2,32.58,O3,28.02,CO2,529.37,T,25.10,RH,56.88,PM1.0,30.85,PM2.5,48.64,PM10,59.60,WD,0.00,WS,0.00,BATT,4.17,CHRG,684.67,RUN,75.72,SD,1,RAW,-47,730,18,94,-1,-13,0,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2098453454Z
DATE,05/26/24 18:44:10,CO,1098.82,SO2,64.12,NO2,30.96,O3,30.40,CO2,529.19,T,25.10,RH,56.89,PM1.0,31.19,PM2.5,48.72,PM10,59.92,WD,0.00,WS,0.00,BATT,4.16,CHRG,695.95,RUN,91.83,SD,1,RAW,-46,730,17,90,0,-11,0,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,441562407Z
DATE,05/26/24 18:44:22,CO,1086.13,SO2,73.42,NO2,30.46,O3,36.57,CO2,517.05,T,25.10,RH,56.89,PM1.0,31.29,PM2.5,49.61,PM10,61.07,WD,0.00,WS,0.00,BATT,4.17,CHRG,691.12,RUN,78.94,SD,1,RAW,-41,737,11,91,0,-11,3,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,4012613757Z
DATE,05/26/24 18:44:33,CO,1091.45,SO2,72.53,NO2,29.26,O3,31.92,CO2,514.76,T,25.10,RH,56.90,PM1.0,31.88,PM2.5,49.76,PM10,62.24,WD,0.00,WS,0.00,BATT,4.15,CHRG,707.23,RUN,114.38,SD,1,RAW,-42,737,12,92,0,-10,0,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,4010518909Z
DATE,05/26/24 18:44:45,CO,1086.83,SO2,68.81,NO2,26.81,O3,39.45,CO2,521.44,T,25.10,RH,56.90,PM1.0,32.00,PM2.5,51.00,PM10,65.38,WD,0.00,WS,0.00,BATT,4.16,CHRG,742.67,RUN,157.88,SD,1,RAW,-41,738,16,95,0,-8,2,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2920221598Z
DATE,05/26/24 18:44:50,CO,1096.44,SO2,78.94,NO2,27.72,O3,39.48,CO2,523.22,T,25.10,RH,56.95,PM1.0,31.66,PM2.5,50.96,PM10,64.46,WD,0.00,WS,0.00,BATT,4.17,CHRG,679.84,RUN,77.33,SD,1,RAW,-43,739,11,100,0,-9,3,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1767503712Z
DATE,05/26/24 18:45:02,CO,1102.86,SO2,68.08,NO2,36.46,O3,36.12,CO2,526.06,T,25.10,RH,56.99,PM1.0,30.94,PM2.5,50.98,PM10,64.95,WD,0.00,WS,0.00,BATT,4.17,CHRG,699.17,RUN,93.44,SD,1,RAW,-43,744,15,91,0,-14,8,-20,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2325290337Z
DATE,05/26/24 18:45:14,CO,1125.61,SO2,96.79,NO2,30.23,O3,34.45,CO2,526.01,T,25.10,RH,57.00,PM1.0,31.11,PM2.5,51.21,PM10,65.48,WD,0.00,WS,0.00,BATT,4.16,CHRG,686.29,RUN,80.55,SD,1,RAW,-46,755,-3,97,-1,-11,2,-24,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,1182919659Z
DATE,05/26/24 18:45:19,CO,1128.85,SO2,88.65,NO2,28.71,O3,31.98,CO2,529.01,T,25.10,RH,57.00,PM1.0,30.62,PM2.5,50.33,PM10,64.14,WD,0.00,WS,0.00,BATT,4.15,CHRG,721.73,RUN,143.38,SD,1,RAW,-48,752,0,93,-1,-10,0,-25,STAT,6f,0,f0,LAT,0.00000,LON,0.00000,CRC,2617262309Z
DATE,05/26/24 18:45:32,CO,1125.90,SO2,80.91,NO2,27.93,O3,35.57,CO2,537.75,T,25.10,RH,57.00,PM1.0,30.85,PM2.5,49.86,PM10,64.14,WD,0.00,WS,0.00,BATT,4.15,CHRG,687.90,RUN,109.55,SD,1,RAW,-48,749,6,92,-1,-9,1,-25,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1768059277Z
DATE,05/26/24 18:45:56,CO,1117.29,SO2,67.08,NO2,31.50,O3,33.81,CO2,537.44,T,25.10,RH,57.05,PM1.0,30.62,PM2.5,49.85,PM10,64.49,WD,0.00,WS,0.00,BATT,4.13,CHRG,802.28,RUN,275.48,SD,1,RAW,-43,756,16,92,0,-11,2,-25,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2288692856Z
DATE,05/26/24 18:46:07,CO,1121.29,SO2,74.11,NO2,29.88,O3,36.34,CO2,533.86,T,25.10,RH,57.09,PM1.0,30.66,PM2.5,50.36,PM10,64.68,WD,0.00,WS,0.00,BATT,4.16,CHRG,724.95,RUN,119.21,SD,1,RAW,-44,758,11,93,0,-10,3,-24,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2378451951Z
DATE,05/26/24 18:46:12,CO,1117.20,SO2,68.17,NO2,30.33,O3,33.11,CO2,536.43,T,25.10,RH,57.14,PM1.0,30.79,PM2.5,50.49,PM10,63.67,WD,0.00,WS,0.00,BATT,4.16,CHRG,708.84,RUN,120.82,SD,1,RAW,-43,757,13,88,0,-10,2,-23,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2532301078Z
DATE,05/26/24 18:46:24,CO,1105.92,SO2,68.28,NO2,29.95,O3,35.24,CO2,540.61,T,25.10,RH,57.19,PM1.0,31.12,PM2.5,50.57,PM10,63.17,WD,0.00,WS,0.00,BATT,4.16,CHRG,736.23,RUN,165.93,SD,1,RAW,-41,755,14,89,0,-10,3,-23,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2069175729Z
DATE,05/26/24 18:46:34,CO,1108.71,SO2,67.14,NO2,33.80,O3,36.94,CO2,536.65,T,25.10,RH,57.20,PM1.0,31.42,PM2.5,51.18,PM10,66.04,WD,0.00,WS,0.00,BATT,4.16,CHRG,697.56,RUN,83.77,SD,1,RAW,-46,741,15,89,-1,-13,5,-24,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,4136771305Z
DATE,05/26/24 18:46:45,CO,1105.72,SO2,76.41,NO2,29.92,O3,38.59,CO2,543.16,T,25.10,RH,57.20,PM1.0,31.23,PM2.5,52.22,PM10,67.39,WD,0.00,WS,0.00,BATT,4.17,CHRG,708.84,RUN,109.55,SD,1,RAW,-44,744,10,94,-1,-11,3,-26,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2081253952Z
DATE,05/26/24 18:46:57,CO,1113.48,SO2,68.80,NO2,29.67,O3,38.22,CO2,543.79,T,25.10,RH,57.20,PM1.0,30.71,PM2.5,52.54,PM10,67.01,WD,0.00,WS,0.00,BATT,4.15,CHRG,757.17,RUN,191.71,SD,1,RAW,-49,736,16,93,-1,-10,3,-25,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1606692143Z
DATE,05/26/24 18:47:02,CO,1115.29,SO2,71.01,NO2,28.43,O3,42.27,CO2,540.40,T,25.10,RH,57.20,PM1.0,30.99,PM2.5,51.72,PM10,65.49,WD,0.00,WS,0.00,BATT,4.15,CHRG,720.12,RUN,153.04,SD,1,RAW,-49,738,15,94,-1,-9,5,-24,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2496403817Z
DATE,05/26/24 18:47:13,CO,1092.22,SO2,65.87,NO2,27.14,O3,37.01,CO2,534.10,T,25.10,RH,57.20,PM1.0,31.39,PM2.5,50.71,PM10,64.92,WD,0.00,WS,0.00,BATT,4.16,CHRG,707.23,RUN,117.60,SD,1,RAW,-41,741,17,92,0,-8,1,-25,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1179992531Z
DATE,05/26/24 18:47:25,CO,1101.30,SO2,67.53,NO2,28.97,O3,35.05,CO2,535.05,T,25.03,RH,57.20,PM1.0,31.18,PM2.5,51.04,PM10,65.48,WD,0.00,WS,0.00,BATT,4.16,CHRG,681.45,RUN,82.16,SD,1,RAW,-44,739,17,93,0,-10,0,-27,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1208706096Z
DATE,05/26/24 18:47:36,CO,1057.48,SO2,66.80,NO2,28.18,O3,37.13,CO2,532.76,T,25.01,RH,57.20,PM1.0,30.69,PM2.5,50.93,PM10,64.13,WD,0.00,WS,0.00,BATT,4.17,CHRG,705.62,RUN,109.55,SD,1,RAW,-33,738,15,90,0,-9,2,-24,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,1589444182Z
DATE,05/26/24 18:47:42,CO,1058.05,SO2,46.93,NO2,29.48,O3,36.29,CO2,526.88,T,25.00,RH,57.20,PM1.0,31.21,PM2.5,49.64,PM10,61.98,WD,0.00,WS,0.00,BATT,4.17,CHRG,707.23,RUN,112.77,SD,1,RAW,-33,739,28,86,0,-10,2,-24,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,902558393Z
DATE,05/26/24 18:47:53,CO,1064.49,SO2,37.39,NO2,29.38,O3,34.75,CO2,533.22,T,25.00,RH,57.20,PM1.0,31.35,PM2.5,49.29,PM10,61.25,WD,0.00,WS,0.00,BATT,4.15,CHRG,729.78,RUN,191.71,SD,1,RAW,-35,737,35,85,0,-10,2,-23,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3296403485Z
DATE,05/26/24 18:48:04,CO,1089.72,SO2,69.32,NO2,27.20,O3,34.58,CO2,542.31,T,25.00,RH,57.20,PM1.0,31.23,PM2.5,50.57,PM10,62.71,WD,0.00,WS,0.00,BATT,4.15,CHRG,729.78,RUN,151.43,SD,1,RAW,-41,740,13,89,0,-8,0,-25,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,2563439832Z
DATE,05/26/24 18:48:15,CO,1101.68,SO2,71.71,NO2,26.48,O3,39.64,CO2,527.83,T,25.00,RH,57.20,PM1.0,31.28,PM2.5,51.00,PM10,64.15,WD,0.00,WS,0.00,BATT,4.17,CHRG,683.06,RUN,70.88,SD,1,RAW,-44,739,11,90,0,-8,2,-25,STAT,6b,0,f0,LAT,0.00000,LON,0.00000,CRC,3749880797Z
